date,País,Estado,População,Confirmados,Confirmados_1d,Média_Móvel_Confirmados_7d,Taxa_MM_Confirmados_7d_14d,Tendência_Confirmados,Mortes,Mortes_1d,Média_Móvel_Mortes_7d,Taxa_MM_Mortes_7d_14d,Tendência_Mortes,Mês,Ano
2021-01-20,Brazil,Bahia,14873064,549315,4991.0,4338.0,,,9728,31.0,31.0,,,2021-01,2021
2021-01-21,Brazil,Bahia,14873064,553770,4455.0,4386.0,,,9760,32.0,31.0,,,2021-01,2021
2021-01-22,Brazil,Bahia,14873064,557900,4130.0,4195.0,2.0954045954045952,Crescendo,9794,34.0,32.0,1.0666666666666669,Estável,2021-01,2021
2021-01-23,Brazil,Bahia,14873064,562466,4566.0,4014.0,1.7659480862296524,Crescendo,9827,33.0,32.0,1.0666666666666669,Estável,2021-01,2021
2021-01-24,Brazil,Bahia,14873064,565320,2854.0,3936.0,1.636590436590437,Crescendo,9857,30.0,32.0,1.0666666666666669,Estável,2021-01,2021
2021-01-25,Brazil,Bahia,14873064,566743,1423.0,3775.0,1.5605622157916494,Crescendo,9886,29.0,32.0,1.0666666666666669,Estável,2021-01,2021
2021-01-26,Brazil,Bahia,14873064,570092,3349.0,3682.0,1.614204296361245,Crescendo,9920,34.0,32.0,1.0666666666666669,Estável,2021-01,2021
2021-01-27,Brazil,Bahia,14873064,574062,3970.0,3536.0,1.544779379641765,Crescendo,9952,32.0,32.0,1.0666666666666669,Estável,2021-01,2021
2021-01-28,Brazil,Bahia,14873064,577707,3645.0,3420.0,1.3959183673469389,Crescendo,9987,35.0,33.0,1.1,Estável,2021-01,2021
2021-01-29,Brazil,Bahia,14873064,581880,4173.0,3426.0,1.2084656084656085,Crescendo,10021,34.0,33.0,1.064516129032258,Estável,2021-01,2021
2021-01-30,Brazil,Bahia,14873064,585958,4078.0,3356.0,1.0132850241545894,Estável,10059,38.0,34.0,1.096774193548387,Estável,2021-01,2021
2021-01-31,Brazil,Bahia,14873064,588106,2148.0,3256.0,0.914093206064009,Estável,10097,38.0,35.0,1.1290322580645162,Estável,2021-01,2021
2021-02-01,Brazil,Bahia,14873064,589234,1128.0,3213.0,0.8466403162055336,Estável,10136,39.0,36.0,1.1612903225806452,Crescendo,2021-02,2021
2021-02-02,Brazil,Bahia,14873064,592770,3536.0,3240.0,0.7966560118023113,Estável,10176,40.0,37.0,1.1935483870967742,Crescendo,2021-02,2021
2021-02-03,Brazil,Bahia,14873064,596140,3370.0,3154.0,0.72706316274781,Decrescendo,10216,40.0,38.0,1.2258064516129032,Crescendo,2021-02,2021
2021-02-04,Brazil,Bahia,14873064,599435,3295.0,3104.0,0.7077063383492932,Decrescendo,10255,39.0,39.0,1.2580645161290325,Crescendo,2021-02,2021
2021-02-05,Brazil,Bahia,14873064,602792,3357.0,2988.0,0.7122765196662694,Decrescendo,10294,39.0,39.0,1.21875,Crescendo,2021-02,2021
2021-02-06,Brazil,Bahia,14953747,606062,3270.0,2872.0,0.715495764823119,Decrescendo,10334,40.0,40.0,1.25,Crescendo,2021-02,2021
2021-02-07,Brazil,Bahia,14873064,607946,1884.0,2835.0,0.7202743902439024,Decrescendo,10373,39.0,40.0,1.25,Crescendo,2021-02,2021
2021-02-08,Brazil,Bahia,14917320,609755,1809.0,2932.0,0.7766887417218543,Estável,10412,39.0,40.0,1.25,Crescendo,2021-02,2021
2021-02-09,Brazil,Bahia,14873064,613339,3584.0,2939.0,0.798207495926127,Estável,10452,40.0,40.0,1.25,Crescendo,2021-02,2021
2021-02-10,Brazil,Bahia,14873064,616789,3450.0,2950.0,0.8342760180995475,Estável,10496,44.0,40.0,1.25,Crescendo,2021-02,2021
2021-02-11,Brazil,Bahia,14873064,620042,3253.0,2944.0,0.8608187134502924,Estável,10543,47.0,42.0,1.2727272727272727,Crescendo,2021-02,2021
2021-02-12,Brazil,Bahia,14873064,623678,3636.0,2984.0,0.8709865732632808,Estável,10610,67.0,46.0,1.393939393939394,Crescendo,2021-02,2021
2021-02-13,Brazil,Bahia,14873064,627265,3587.0,3029.0,0.9025625744934446,Estável,10674,64.0,49.0,1.4411764705882353,Crescendo,2021-02,2021
2021-02-14,Brazil,Bahia,14873064,629849,2584.0,3129.0,0.960995085995086,Estável,10735,61.0,52.0,1.4857142857142858,Crescendo,2021-02,2021
2021-02-15,Brazil,Bahia,14873064,631645,1796.0,3128.0,0.9735449735449736,Estável,10798,63.0,56.0,1.5555555555555556,Crescendo,2021-02,2021
2021-02-16,Brazil,Bahia,14873064,635494,3849.0,3165.0,0.976851851851852,Estável,10864,66.0,59.0,1.5945945945945943,Crescendo,2021-02,2021
2021-02-17,Brazil,Bahia,14873064,639227,3733.0,3206.0,1.0164870006341151,Estável,10928,64.0,62.0,1.631578947368421,Crescendo,2021-02,2021
2021-02-18,Brazil,Bahia,14873064,643244,4017.0,3315.0,1.0679768041237114,Estável,10995,67.0,65.0,1.6666666666666667,Crescendo,2021-02,2021
2021-02-19,Brazil,Bahia,14873064,647384,4140.0,3387.0,1.1335341365461848,Estável,11060,65.0,65.0,1.6666666666666667,Crescendo,2021-02,2021
2021-02-20,Brazil,Bahia,14873064,651484,4100.0,3460.0,1.2047353760445685,Crescendo,11128,68.0,65.0,1.625,Crescendo,2021-02,2021
2021-02-21,Brazil,Bahia,14873064,653335,1851.0,3356.0,1.183774250440917,Crescendo,11191,63.0,66.0,1.65,Crescendo,2021-02,2021
2021-02-22,Brazil,Bahia,14873064,655481,2146.0,3406.0,1.1616643929058663,Crescendo,11254,63.0,66.0,1.65,Crescendo,2021-02,2021
2021-02-23,Brazil,Bahia,14873064,660506,5025.0,3574.0,1.2160598843143926,Crescendo,11320,66.0,66.0,1.65,Crescendo,2021-02,2021
2021-02-24,Brazil,Bahia,14873064,664904,4398.0,3669.0,1.243728813559322,Crescendo,11388,68.0,66.0,1.65,Crescendo,2021-02,2021
2021-02-25,Brazil,Bahia,14873064,669821,4917.0,3797.0,1.289741847826087,Crescendo,11488,100.0,71.0,1.6904761904761905,Crescendo,2021-02,2021
2021-02-26,Brazil,Bahia,14873064,674384,4563.0,3858.0,1.2928954423592494,Crescendo,11625,137.0,81.0,1.7608695652173914,Crescendo,2021-02,2021
2021-02-27,Brazil,Bahia,14873064,680904,6520.0,4203.0,1.387586662264774,Crescendo,11729,104.0,86.0,1.7551020408163265,Crescendo,2021-02,2021
2021-02-28,Brazil,Bahia,14873064,684037,3133.0,4386.0,1.401725790987536,Crescendo,11819,90.0,90.0,1.7307692307692308,Crescendo,2021-02,2021
2021-03-01,Brazil,Bahia,14873064,686057,2020.0,4368.0,1.3964194373401535,Crescendo,11914,95.0,95.0,1.6964285714285714,Crescendo,2021-03,2021
2021-03-02,Brazil,Bahia,14873064,689454,3397.0,4136.0,1.306793048973144,Crescendo,12028,114.0,102.0,1.728813559322034,Crescendo,2021-03,2021
2021-03-03,Brazil,Bahia,14873064,694783,5329.0,4269.0,1.3315658140985651,Crescendo,12140,112.0,108.0,1.7419354838709675,Crescendo,2021-03,2021
2021-03-04,Brazil,Bahia,14873064,700768,5985.0,4421.0,1.3336349924585218,Crescendo,12251,111.0,109.0,1.676923076923077,Crescendo,2021-03,2021
2021-03-05,Brazil,Bahia,14873064,706375,5607.0,4571.0,1.3495718925302629,Crescendo,12353,102.0,104.0,1.6,Crescendo,2021-03,2021
2021-03-06,Brazil,Bahia,14873064,710900,4525.0,4286.0,1.238728323699422,Crescendo,12448,95.0,103.0,1.5846153846153843,Crescendo,2021-03,2021
2021-03-07,Brazil,Bahia,14873064,714005,3105.0,4282.0,1.2759237187127532,Crescendo,12530,82.0,102.0,1.5454545454545454,Crescendo,2021-03,2021
2021-03-08,Brazil,Bahia,14873064,715418,1413.0,4195.0,1.231650029359953,Crescendo,12632,102.0,103.0,1.5606060606060606,Crescendo,2021-03,2021
2021-03-09,Brazil,Bahia,14873064,720068,4650.0,4374.0,1.2238388360380523,Crescendo,12735,103.0,101.0,1.5303030303030305,Crescendo,2021-03,2021
2021-03-10,Brazil,Bahia,14873064,725567,5499.0,4398.0,1.1986917416189695,Crescendo,12846,111.0,101.0,1.5303030303030305,Crescendo,2021-03,2021
2021-03-11,Brazil,Bahia,14873064,730542,4975.0,4254.0,1.1203581775085594,Estável,12961,115.0,102.0,1.4366197183098592,Crescendo,2021-03,2021
2021-03-12,Brazil,Bahia,14873064,735666,5124.0,4185.0,1.0847589424572317,Estável,13062,101.0,102.0,1.2592592592592593,Crescendo,2021-03,2021
2021-03-13,Brazil,Bahia,14873064,740148,4482.0,4179.0,0.9942897930049964,Estável,13159,97.0,102.0,1.186046511627907,Crescendo,2021-03,2021
2021-03-14,Brazil,Bahia,14873064,743064,2916.0,4152.0,0.9466484268125857,Estável,13239,80.0,102.0,1.1333333333333333,Estável,2021-03,2021
2021-03-15,Brazil,Bahia,14873064,744227,1163.0,4116.0,0.9423076923076924,Estável,13341,102.0,102.0,1.0736842105263158,Estável,2021-03,2021
2021-03-16,Brazil,Bahia,14873064,748835,4608.0,4110.0,0.9937137330754352,Estável,13459,118.0,104.0,1.0196078431372548,Estável,2021-03,2021
2021-03-17,Brazil,Bahia,14873064,753584,4749.0,4003.0,0.9376903256031858,Estável,13589,130.0,107.0,0.9907407407407408,Estável,2021-03,2021
2021-03-18,Brazil,Bahia,14873064,758168,4584.0,3947.0,0.8927844379099751,Estável,13742,153.0,112.0,1.0275229357798166,Estável,2021-03,2021
2021-03-19,Brazil,Bahia,14873064,762616,4448.0,3850.0,0.8422664624808576,Estável,13885,143.0,118.0,1.1346153846153846,Estável,2021-03,2021
2021-03-20,Brazil,Bahia,14873064,767134,4518.0,3856.0,0.8996733551096594,Estável,14000,115.0,121.0,1.174757281553398,Crescendo,2021-03,2021
2021-03-21,Brazil,Bahia,14873064,768832,1698.0,3682.0,0.8598785614198973,Estável,14099,99.0,123.0,1.2058823529411764,Crescendo,2021-03,2021
2021-03-22,Brazil,Bahia,14873064,770430,1598.0,3744.0,0.8924910607866507,Estável,14224,125.0,127.0,1.233009708737864,Crescendo,2021-03,2021
2021-03-23,Brazil,Bahia,14873064,774491,4061.0,3666.0,0.8381344307270233,Estável,14357,133.0,129.0,1.2772277227722773,Crescendo,2021-03,2021
2021-03-24,Brazil,Bahia,14873064,779321,4830.0,3677.0,0.8360618462937699,Estável,14492,135.0,129.0,1.2772277227722773,Crescendo,2021-03,2021
2021-03-25,Brazil,Bahia,14873064,783558,4237.0,3628.0,0.8528443817583451,Estável,14631,139.0,127.0,1.2450980392156863,Crescendo,2021-03,2021
2021-03-26,Brazil,Bahia,14873064,788296,4738.0,3669.0,0.8767025089605734,Estável,14786,155.0,129.0,1.2647058823529411,Crescendo,2021-03,2021
2021-03-27,Brazil,Bahia,14873064,791481,3185.0,3479.0,0.8324958123953099,Estável,14886,100.0,127.0,1.2450980392156863,Crescendo,2021-03,2021
2021-03-28,Brazil,Bahia,14873064,794437,2956.0,3658.0,0.8810211946050096,Estável,14960,74.0,123.0,1.2058823529411764,Crescendo,2021-03,2021
2021-03-29,Brazil,Bahia,14873064,795505,1068.0,3583.0,0.8705053449951409,Estável,15050,90.0,118.0,1.156862745098039,Crescendo,2021-03,2021
2021-03-30,Brazil,Bahia,14873064,799429,3924.0,3563.0,0.8669099756690998,Estável,15170,120.0,117.0,1.125,Estável,2021-03,2021
2021-03-31,Brazil,Bahia,14873064,803664,4235.0,3478.0,0.8688483637272046,Estável,15330,160.0,120.0,1.1214953271028036,Estável,2021-03,2021
2021-04-01,Brazil,Bahia,14873064,808461,4797.0,3558.0,0.9014441347859132,Estável,15472,142.0,121.0,1.0803571428571428,Estável,2021-04,2021
2021-04-02,Brazil,Bahia,14873064,811808,3347.0,3359.0,0.8724675324675325,Estável,15599,127.0,117.0,0.9915254237288136,Estável,2021-04,2021
2021-04-03,Brazil,Bahia,14873064,813794,1986.0,3188.0,0.8267634854771784,Estável,15660,61.0,111.0,0.9173553719008264,Estável,2021-04,2021
2021-04-04,Brazil,Bahia,14873064,815649,1855.0,3031.0,0.8231939163498099,Estável,15710,50.0,108.0,0.8780487804878049,Estável,2021-04,2021
2021-04-05,Brazil,Bahia,14873064,817722,2073.0,3174.0,0.8477564102564102,Estável,15796,86.0,107.0,0.84251968503937,Estável,2021-04,2021
2021-04-06,Brazil,Bahia,14873064,821303,3581.0,3125.0,0.8524277141298418,Estável,15918,122.0,107.0,0.8294573643410853,Estável,2021-04,2021
2021-04-07,Brazil,Bahia,14873064,825015,3712.0,3051.0,0.8297525156377482,Estável,16107,189.0,111.0,0.8604651162790697,Estável,2021-04,2021
2021-04-08,Brazil,Bahia,14873064,828466,3451.0,2858.0,0.7877618522601985,Estável,16232,125.0,109.0,0.8582677165354331,Estável,2021-04,2021
2021-04-09,Brazil,Bahia,14873064,832749,4283.0,2992.0,0.815481057508858,Estável,16347,115.0,107.0,0.8294573643410853,Estável,2021-04,2021
2021-04-10,Brazil,Bahia,14873064,835962,3213.0,3167.0,0.9103190572003448,Estável,16445,98.0,113.0,0.889763779527559,Estável,2021-04,2021
2021-04-11,Brazil,Bahia,14873064,839395,3433.0,3393.0,0.9275560415527612,Estável,16516,71.0,116.0,0.943089430894309,Estável,2021-04,2021
2021-04-12,Brazil,Bahia,14873064,840976,1581.0,3322.0,0.927156014512978,Estável,16611,95.0,117.0,0.9915254237288136,Estável,2021-04,2021
2021-04-13,Brazil,Bahia,14873064,845080,4104.0,3397.0,0.9534100477126016,Estável,16713,102.0,114.0,0.9743589743589745,Estável,2021-04,2021
2021-04-14,Brazil,Bahia,14873064,848627,3547.0,3374.0,0.9700977573318,Estável,16859,146.0,108.0,0.9,Estável,2021-04,2021
2021-04-15,Brazil,Bahia,14873064,852458,3831.0,3428.0,0.9634626194491288,Estável,17000,141.0,110.0,0.9090909090909092,Estável,2021-04,2021
2021-04-16,Brazil,Bahia,14873064,855871,3413.0,3304.0,0.9836260791902351,Estável,17134,134.0,113.0,0.9658119658119658,Estável,2021-04,2021
2021-04-17,Brazil,Bahia,14873064,859760,3889.0,3400.0,1.066499372647428,Estável,17228,94.0,112.0,1.009009009009009,Estável,2021-04,2021
2021-04-18,Brazil,Bahia,14873064,862334,2574.0,3277.0,1.0811613328934344,Estável,17303,75.0,113.0,1.0462962962962965,Estável,2021-04,2021
2021-04-19,Brazil,Bahia,14873064,863764,1430.0,3256.0,1.0258349086326402,Estável,17371,68.0,109.0,1.0186915887850467,Estável,2021-04,2021
2021-04-20,Brazil,Bahia,14873064,868047,4283.0,3281.0,1.04992,Estável,17456,85.0,107.0,1.0,Estável,2021-04,2021
2021-04-21,Brazil,Bahia,14873064,871672,3625.0,3293.0,1.0793182563094068,Estável,17574,118.0,103.0,0.927927927927928,Estável,2021-04,2021
2021-04-22,Brazil,Bahia,14873064,873832,2160.0,3054.0,1.0685794261721484,Estável,17687,113.0,99.0,0.908256880733945,Estável,2021-04,2021
2021-04-23,Brazil,Bahia,14873064,877484,3652.0,3088.0,1.032085561497326,Estável,17804,117.0,96.0,0.897196261682243,Estável,2021-04,2021
2021-04-24,Brazil,Bahia,14873064,880803,3319.0,3007.0,0.9494790022102936,Estável,17908,104.0,98.0,0.8672566371681416,Estável,2021-04,2021
2021-04-25,Brazil,Bahia,14873064,884044,3241.0,3102.0,0.9142351900972592,Estável,18003,95.0,100.0,0.8620689655172413,Estável,2021-04,2021
2021-04-26,Brazil,Bahia,14873064,885855,1811.0,3156.0,0.9500301023479832,Estável,18087,84.0,103.0,0.8803418803418803,Estável,2021-04,2021
2021-04-27,Brazil,Bahia,14873064,889931,4076.0,3127.0,0.9205181042095968,Estável,18194,107.0,106.0,0.9298245614035088,Estável,2021-04,2021
2021-04-28,Brazil,Bahia,14873064,893276,3345.0,3087.0,0.9149377593360996,Estável,18298,104.0,104.0,0.9629629629629628,Estável,2021-04,2021
2021-04-29,Brazil,Bahia,14873064,897273,3997.0,3349.0,0.9769544924154026,Estável,18391,93.0,101.0,0.9181818181818182,Estável,2021-04,2021
2021-04-30,Brazil,Bahia,14873064,900841,3568.0,3337.0,1.0099878934624698,Estável,18477,86.0,97.0,0.8584070796460177,Estável,2021-04,2021
2021-05-01,Brazil,Bahia,14873064,905113,4272.0,3473.0,1.021470588235294,Estável,18561,84.0,94.0,0.8392857142857143,Estável,2021-05,2021
2021-05-02,Brazil,Bahia,14873064,907121,2008.0,3297.0,1.0061031431187062,Estável,18641,80.0,92.0,0.8141592920353983,Estável,2021-05,2021
2021-05-03,Brazil,Bahia,14873064,909912,2791.0,3437.0,1.0555896805896805,Estável,18730,89.0,92.0,0.8440366972477065,Estável,2021-05,2021
2021-05-04,Brazil,Bahia,14873064,913020,3108.0,3299.0,1.005486132276745,Estável,18812,82.0,89.0,0.8317757009345794,Estável,2021-05,2021
2021-05-05,Brazil,Bahia,14873064,916951,3931.0,3383.0,1.0273307014880049,Estável,18897,85.0,86.0,0.8349514563106796,Estável,2021-05,2021
2021-05-06,Brazil,Bahia,14873064,920422,3471.0,3307.0,1.0828421741977734,Estável,18980,83.0,85.0,0.8585858585858586,Estável,2021-05,2021
2021-05-07,Brazil,Bahia,14873064,925001,4579.0,3452.0,1.1178756476683938,Estável,19071,91.0,85.0,0.8854166666666666,Estável,2021-05,2021
2021-05-08,Brazil,Bahia,14873064,928437,3436.0,3332.0,1.1080811439973397,Estável,19165,94.0,87.0,0.8877551020408163,Estável,2021-05,2021
2021-05-09,Brazil,Bahia,14873064,930593,2156.0,3354.0,1.081237911025145,Estável,19239,74.0,86.0,0.86,Estável,2021-05,2021
2021-05-10,Brazil,Bahia,14873064,932031,1438.0,3160.0,1.0012674271229405,Estável,19320,81.0,85.0,0.8252427184466019,Estável,2021-05,2021
2021-05-11,Brazil,Bahia,14873064,936275,4244.0,3323.0,1.062679884873681,Estável,19411,91.0,86.0,0.8113207547169812,Estável,2021-05,2021
2021-05-12,Brazil,Bahia,14873064,940584,4309.0,3377.0,1.093942338840298,Estável,19503,92.0,87.0,0.8365384615384616,Estável,2021-05,2021
2021-05-13,Brazil,Bahia,14873064,944724,4140.0,3472.0,1.036727381307853,Estável,19624,121.0,92.0,0.9108910891089108,Estável,2021-05,2021
2021-05-14,Brazil,Bahia,14873064,948753,4029.0,3394.0,1.017081210668265,Estável,19739,115.0,96.0,0.9896907216494846,Estável,2021-05,2021
2021-05-15,Brazil,Bahia,14873064,952796,4043.0,3480.0,1.0020155485171325,Estável,19831,92.0,96.0,1.0212765957446808,Estável,2021-05,2021
2021-05-16,Brazil,Bahia,14873064,955350,2554.0,3537.0,1.0727934485896269,Estável,19894,63.0,94.0,1.0217391304347827,Estável,2021-05,2021
2021-05-17,Brazil,Bahia,14873064,957267,1917.0,3606.0,1.049170788478324,Estável,19972,78.0,94.0,1.0217391304347827,Estável,2021-05,2021
2021-05-18,Brazil,Bahia,14873064,961157,3890.0,3555.0,1.0775992725068202,Estável,20054,82.0,92.0,1.0337078651685394,Estável,2021-05,2021
2021-05-19,Brazil,Bahia,14873064,966268,5111.0,3670.0,1.0848359444280224,Estável,20131,77.0,90.0,1.0465116279069768,Estável,2021-05,2021
2021-05-20,Brazil,Bahia,14873064,971450,5182.0,3818.0,1.1545207136377382,Crescendo,20205,74.0,83.0,0.976470588235294,Estável,2021-05,2021
2021-05-21,Brazil,Bahia,14873064,976251,4801.0,3929.0,1.138180764774044,Estável,20280,75.0,78.0,0.9176470588235294,Estável,2021-05,2021
2021-05-22,Brazil,Bahia,14873064,980712,4461.0,3988.0,1.1968787515006003,Crescendo,20363,83.0,76.0,0.8735632183908046,Estável,2021-05,2021
2021-05-23,Brazil,Bahia,14873064,983587,2875.0,4034.0,1.202742993440668,Crescendo,20428,65.0,77.0,0.8953488372093024,Estável,2021-05,2021
2021-05-24,Brazil,Bahia,14873064,984967,1380.0,3958.0,1.2525316455696205,Crescendo,20499,71.0,76.0,0.8941176470588236,Estável,2021-05,2021
2021-05-25,Brazil,Bahia,14873064,989909,4942.0,4108.0,1.236232320192597,Crescendo,20606,107.0,79.0,0.9186046511627908,Estável,2021-05,2021
2021-05-26,Brazil,Bahia,14873064,995364,5455.0,4157.0,1.2309742374888957,Crescendo,20726,120.0,85.0,0.9770114942528736,Estável,2021-05,2021
2021-05-27,Brazil,Bahia,14873064,999463,4099.0,4002.0,1.1526497695852536,Crescendo,20856,130.0,93.0,1.0108695652173914,Estável,2021-05,2021
2021-05-28,Brazil,Bahia,14873064,1003523,4060.0,3896.0,1.1479080730701237,Estável,20971,115.0,99.0,1.03125,Estável,2021-05,2021
2021-05-29,Brazil,Bahia,14873064,1010166,6643.0,4208.0,1.2091954022988505,Crescendo,21074,103.0,102.0,1.0625,Estável,2021-05,2021
2021-05-30,Brazil,Bahia,14873064,1010166,0.0,3797.0,1.0735086231269435,Estável,21160,86.0,105.0,1.1170212765957446,Estável,2021-05,2021
2021-05-31,Brazil,Bahia,14873064,1012200,2034.0,3891.0,1.079034941763727,Estável,21241,81.0,106.0,1.127659574468085,Estável,2021-05,2021
2021-06-01,Brazil,Bahia,14873064,1016480,4280.0,3796.0,1.0677918424753867,Estável,21329,88.0,104.0,1.1304347826086956,Estável,2021-06,2021
2021-06-02,Brazil,Bahia,14873064,1021367,4887.0,3715.0,1.0122615803814714,Estável,21422,93.0,100.0,1.1111111111111112,Estável,2021-06,2021
2021-06-03,Brazil,Bahia,14873064,1025987,4620.0,3790.0,0.9926663174436878,Estável,21512,90.0,94.0,1.1325301204819278,Estável,2021-06,2021
2021-06-04,Brazil,Bahia,14873064,1028518,2531.0,3571.0,0.9088826673453804,Estável,21609,97.0,92.0,1.1794871794871795,Crescendo,2021-06,2021
2021-06-05,Brazil,Bahia,14873064,1032454,3936.0,3184.0,0.79839518555667,Estável,21707,98.0,91.0,1.1973684210526316,Crescendo,2021-06,2021
2021-06-06,Brazil,Bahia,14873064,1035524,3070.0,3623.0,0.898116013882003,Estável,21749,42.0,85.0,1.103896103896104,Estável,2021-06,2021
2021-06-07,Brazil,Bahia,14873064,1037924,2400.0,3675.0,0.9284992420414352,Estável,21829,80.0,84.0,1.105263157894737,Estável,2021-06,2021
2021-06-08,Brazil,Bahia,14873064,1041351,3427.0,3553.0,0.8648977604673808,Estável,21939,110.0,88.0,1.1139240506329111,Estável,2021-06,2021
2021-06-09,Brazil,Bahia,14873064,1048084,6733.0,3817.0,0.9182102477748376,Estável,22064,125.0,92.0,1.0823529411764703,Estável,2021-06,2021
2021-06-10,Brazil,Bahia,14873064,1053031,4947.0,3864.0,0.9655172413793104,Estável,22194,130.0,98.0,1.053763440860215,Estável,2021-06,2021
2021-06-11,Brazil,Bahia,14873064,1057177,4146.0,4095.0,1.0510780287474333,Estável,22321,127.0,102.0,1.0303030303030305,Estável,2021-06,2021
2021-06-12,Brazil,Bahia,14873064,1062742,5565.0,4327.0,1.0282794676806084,Estável,22425,104.0,103.0,1.0098039215686274,Estável,2021-06,2021
2021-06-13,Brazil,Bahia,14873064,1064747,2005.0,4175.0,1.0995522781143008,Estável,22513,88.0,110.0,1.0476190476190477,Estável,2021-06,2021
2021-06-14,Brazil,Bahia,14873064,1066552,1805.0,4090.0,1.051143664867643,Estável,22601,88.0,111.0,1.0471698113207548,Estável,2021-06,2021
2021-06-15,Brazil,Bahia,14873064,1071899,5347.0,4364.0,1.149631190727081,Estável,22703,102.0,110.0,1.0576923076923077,Estável,2021-06,2021
2021-06-16,Brazil,Bahia,14873064,1077784,5885.0,4243.0,1.1421265141318977,Estável,22822,119.0,109.0,1.09,Estável,2021-06,2021
2021-06-17,Brazil,Bahia,14873064,1083037,5253.0,4287.0,1.1311345646437996,Estável,22906,84.0,102.0,1.0851063829787233,Estável,2021-06,2021
2021-06-18,Brazil,Bahia,14873064,1088035,4998.0,4409.0,1.2346681601792215,Crescendo,23008,102.0,99.0,1.076086956521739,Estável,2021-06,2021
2021-06-19,Brazil,Bahia,14873064,1092772,4737.0,4290.0,1.3473618090452262,Crescendo,23104,96.0,97.0,1.065934065934066,Estável,2021-06,2021
2021-06-20,Brazil,Bahia,14873064,1097339,4567.0,4656.0,1.285122826386972,Crescendo,23177,73.0,95.0,1.1176470588235294,Estável,2021-06,2021
2021-06-21,Brazil,Bahia,14873064,1099499,2160.0,4707.0,1.2808163265306125,Crescendo,23254,77.0,94.0,1.119047619047619,Estável,2021-06,2021
2021-06-22,Brazil,Bahia,14873064,1104545,5046.0,4664.0,1.3126934984520124,Crescendo,23354,100.0,93.0,1.056818181818182,Estável,2021-06,2021
2021-06-23,Brazil,Bahia,14873064,1108769,4224.0,4427.0,1.15981137018601,Crescendo,23467,113.0,93.0,1.0108695652173914,Estável,2021-06,2021
2021-06-24,Brazil,Bahia,14873064,1112304,3535.0,4181.0,1.0820393374741202,Estável,23571,104.0,95.0,0.9693877551020408,Estável,2021-06,2021
2021-06-25,Brazil,Bahia,14873064,1114392,2088.0,3766.0,0.9196581196581196,Estável,23660,89.0,94.0,0.9215686274509804,Estável,2021-06,2021
2021-06-26,Brazil,Bahia,14873064,1117408,3016.0,3520.0,0.8134966489484632,Estável,23709,49.0,87.0,0.8446601941747572,Estável,2021-06,2021
2021-06-27,Brazil,Bahia,14873064,1119127,1719.0,3113.0,0.74562874251497,Decrescendo,23739,30.0,81.0,0.7363636363636363,Decrescendo,2021-06,2021
2021-06-28,Brazil,Bahia,14873064,1120408,1281.0,2987.0,0.730317848410758,Decrescendo,23817,78.0,81.0,0.7297297297297297,Decrescendo,2021-06,2021
2021-06-29,Brazil,Bahia,14873064,1123311,2903.0,2681.0,0.6143446379468378,Decrescendo,23906,89.0,79.0,0.7181818181818181,Decrescendo,2021-06,2021
2021-06-30,Brazil,Bahia,14873064,1124994,1683.0,2318.0,0.5463115720009427,Decrescendo,24012,106.0,78.0,0.7155963302752294,Decrescendo,2021-06,2021
2021-07-01,Brazil,Bahia,14873064,1128432,3438.0,2304.0,0.5374387683694891,Decrescendo,24105,93.0,77.0,0.7549019607843137,Estável,2021-07,2021
2021-07-02,Brazil,Bahia,14873064,1132050,3618.0,2523.0,0.5722386028577909,Decrescendo,24187,82.0,76.0,0.7676767676767676,Estável,2021-07,2021
